"""SIREN""","""NIC""","""L1_NORMALISEE""","""L2_NORMALISEE""","""L3_NORMALISEE""","""L4_NORMALISEE""","""L5_NORMALISEE""","""L6_NORMALISEE""","""L7_NORMALISEE""","""L1_DECLAREE""","""L2_DECLAREE""","""L3_DECLAREE""","""L4_DECLAREE""","""L5_DECLAREE""","""L6_DECLAREE""","""L7_DECLAREE""","""NUMVOIE""","""INDREP""","""TYPVOIE""","""LIBVOIE""","""CODPOS""","""CEDEX""","""RPET""","""LIBREG""","""DEPET""","""ARRONET""","""CTONET""","""COMET""","""LIBCOM""","""DU""","""TU""","""UU""","""EPCI""","""TCD""","""ZEMET""","""SIEGE""","""ENSEIGNE""","""IND_PUBLIPO""","""DIFFCOM""","""AMINTRET""","""NATETAB""","""LIBNATETAB""","""APET700""","""LIBAPET""","""DAPET""","""TEFET""","""LIBTEFET""","""EFETCENT""","""DEFET""","""ORIGINE""","""DCRET""","""DDEBACT""","""ACTIVNAT""","""LIEUACT""","""ACTISURF""","""SAISONAT""","""MODET""","""PRODET""","""PRODPART""","""AUXILT""","""NOMEN_LONG""","""SIGLE""","""NOM""","""PRENOM""","""CIVILITE""","""RNA""","""NICSIEGE""","""RPEN""","""DEPCOMEN""","""ADR_MAIL""","""NJ""","""LIBNJ""","""APEN700""","""LIBAPEN""","""DAPEN""","""APRM""","""ESS""","""DATEESS""","""TEFEN""","""LIBTEFEN""","""EFENCENT""","""DEFEN""","""CATEGORIE""","""DCREN""","""AMINTREN""","""MONOACT""","""MODEN""","""PRODEN""","""ESAANN""","""TCA""","""ESAAPEN""","""ESASEC1N""","""ESASEC2N""","""ESASEC3N""","""ESASEC4N""","""VMAJ""","""VMAJ1""","""VMAJ2""","""VMAJ3""","""DATEMAJ""","""EVE""","""DATEVE""","""TYPCREH""","""DREACTET""","""DREACTEN""","""MADRESSE""","""MENSEIGNE""","""MAPET""","""MPRODET""","""MAUXILT""","""MNOMEN""","""MSIGLE""","""MNICSIEGE""","""MNJ""","""MAPEN""","""MPRODEN""","""SIRETPS""","""TEL"""
779145762,00042,GROUP DEFEN SANIT BETAIL HTE LOIRE,,,80 B AV DE VALS,,43750 VALS PRES LE PUY,,GROUP DEFEN SANIT BETAIL HTE LOIRE,,,80 B AV DE VALS,,43750 VALS PRES LE PUY,,80,B,AV,DE VALS,43750,,84,Auvergne-Rhône-Alpes,43,2,12,251,VALS PRES LE PUY,43,4,01,200073419,17,8308,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,11,10 à 19 salariés,NN,2017,1,20170622,20170622,,,,P,S,O, ,0,GROUP DEFEN SANIT BETAIL HTE LOIRE,,,,,,00042,84,43251,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2008,,O,20160101,11,10 à 19 salariés,10,2015,PME,19000101,201209,1,S,O,,,,,,,,F,0,0,0,2017-08-11T08:40:15,MTAS,20170622,,,,0,0,0,0,0,0,0,1,0,0,0,,
779446277,00013,CANTINE SCOLAIRE ST BARDOUX,,,,,26260 ST BARDOUX,FRANCE,CANTINE SCOLAIRE ST BARDOUX,,,,,26260 SAINT BARDOUX,,,,,,26260,,84,Auvergne-Rhône-Alpes,26,3,11,294,SAINT BARDOUX,,0,,200068781,11,8207,1,,1,O,201209,,,5629B,Autres services de restauration n.c.a.,2008,00,0 salarié,0,2014,,19000101,19000101,NR,99,,P,S,N,,0,CANTINE SCOLAIRE ST BARDOUX,,,,,W263006047,00013,84,26294,,9220,Association déclarée ,5629B,Autres services de restauration n.c.a.,2008,,O,20160101,00,0 salarié,0,2014,PME,19000101,201209,1,S,N,,,,,,,,E,,,,2017-08-11T16:20:15,SS,20150908,,,,,,,,,,,,,,,,
785061698,00011,ASS GESTION RESIDENCE ROSERAIE,,,11 RUE PAUL DEMANGE,,78290 CROISSY SUR SEINE,FRANCE,ASS GESTION RESIDENCE ROSERAIE,,,11 RUE PAUL DEMANGE,,78290 CROISSY SUR SEINE,,11,,RUE,PAUL DEMANGE,78290,,11,Île-de-France,78,3,03,190,CROISSY SUR SEINE,00,8,51,200058519,22,1101,1,,1,O,201604,,,8710A,Hébergement médicalisé pour personnes âgées,2001,21,50 à 99 salariés,50,2000,,19000101,20010601,NR,NR,,P,S,N,,0,ASS GESTION RESIDENCE ROSERAIE,,,,,W783002786,00011,11,78190,,9220,Association déclarée ,8710A,Hébergement médicalisé pour personnes âgées,2001,,O,20010601,21,50 à 99 salariés,50,2000,PME,19000101,201604,1,S,N,,,,,,,,E,,,,2017-08-11T12:00:12,SS,20170101,,,,,,,,,,,,,,,,
789346517,00012,ASSOCIATION HANDS UP EVENTS,,,55 RUE MARCEAU,,93100 MONTREUIL,FRANCE,ASSOCIATION HANDS UP EVENTS,,,55 RUE MARCEAU,,93100 MONTREUIL,,55,,RUE,MARCEAU,93100,,11,Île-de-France,93,1,98,048,MONTREUIL,00,8,51,200054781,61,1101,1,,1,O,201209,,,9001Z,Arts du spectacle vivant,2012,00,0 salarié,0,2015,1,20121105,20121105,99,99,,P,S,N,,0,ASSOCIATION HANDS UP EVENTS,,,,,W931010992,00012,11,93048,,9220,Association déclarée ,9001Z,Arts du spectacle vivant,2012,,O,20160101,00,0 salarié,0,2015,PME,20121105,201209,1,S,N,,,,,,,,E,,,,2017-08-11T08:25:45,STS,20170712,,,,,,,,,,,,,,,,
789346517,00020,ASSOCIATION HANDS UP EVENTS,,,19 BOULEVARD DES BATIGNOLLES,,75008 PARIS,FRANCE,ASSOCIATION HANDS UP EVENTS,,,19 BD DES BATIGNOLLES,,75008 PARIS 8,,19,,BD,DES BATIGNOLLES,75008,,11,Île-de-France,75,1,,108,PARIS 8,00,8,51,200054781,80,1101,1,,1,O,201708,,,9001Z,Arts du spectacle vivant,2017,01,1 ou 2 salariés,NN,2017,1,20170712,20170712,,,,P,S,N, ,0,ASSOCIATION HANDS UP EVENTS,,,,,W931010992,00020,11,75108,,9220,Association déclarée ,9001Z,Arts du spectacle vivant,2012,,O,20160101,00,0 salarié,0,2015,PME,20121105,201209,1,S,N,,,,,,,,C,,,,2017-08-11T08:25:45,CTS,20170712,5,,,,,,,,0,0,1,0,0,,78934651700012,
792040024,00020,LA MARMITE,CHEZ MARYLINE CORRE,,2 RUE DE LA GARE,,71740 ST MAURICE LES CHATEAUNEUF,FRANCE,LA MARMITE,,CHEZ MARYLINE CORRE,2 RUE DE LA GARE,,71740 ST MAURICE LES CHATEAUNEUF,,2,,RUE,DE LA GARE,71740,,27,Bourgogne-Franche-Comté,71,3,10,463,ST MAURICE LES CHATEAUNEUF,,0,,200070548,11,2611,1,,1,O,201508,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2015,00,0 salarié,NN,2015,NR,20150417,20150417,,,,P,S,N,,0,LA MARMITE,ALI,,,,W713000022,00020,27,71463,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,1978,,O,20160101,00,0 salarié,NN,2015,,19780717,201303,,S,N,,,,,,,,E,,,,2017-08-11T10:30:19,STS,20170712,,,,,,,,,,,,,,,,
792040024,00038,LA MARMITE,ALI,,LIEU DIT LE BOURG,,71740 ST MAURICE LES CHATEAUNEUF,FRANCE,LA MARMITE,ALI,,LE BOURG,,71740 ST MAURICE LES CHATEAUNEUF,,,,,LE BOURG,71740,,27,Bourgogne-Franche-Comté,71,3,10,463,ST MAURICE LES CHATEAUNEUF,,0,,200070548,11,2611,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,NR,20170712,20170712,,,,P,S,N, ,0,LA MARMITE,ALI,,,,W713000022,00038,27,71463,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,1978,,O,20160101,00,0 salarié,NN,2015,,19780717,201303,,S,N,,,,,,,,C,,,,2017-08-11T10:30:19,CTS,20170712,5,,,,,,,,0,0,1,0,0,,79204002400020,
794115832,00014,JAZZ FRIENDS PRODUCTIONS,CHEZ ALAIN DUPUY RAUFASTE,,41 RUE JULES TELLIER,,31100 TOULOUSE,FRANCE,JAZZ FRIENDS PRODUCTIONS,,CHEZ ALAIN DUPUY-RAUFASTE,41 RUE JULES TELLIER,,31100 TOULOUSE,,41,,RUE,JULES TELLIER,31100,,76,Occitanie,31,3,99,555,TOULOUSE,31,7,01,243100518,72,0061,1,,1,O,201307,,,9001Z,Arts du spectacle vivant,1996,00,0 salarié,NN,1996,1,19961120,19961120,99,99,,P,S,N,,0,JAZZ FRIENDS PRODUCTIONS,,,,,,00014,76,31555,,9220,Association déclarée ,9001Z,Arts du spectacle vivant,1996,,O,20160101,00,0 salarié,NN,1996,,19961120,201307,,S,N,,,,,,,,I,,,,2017-08-11T09:47:32,MS,20170810,,,,,,,,,,,,,,,,
794115832,00014,JAZZ FRIENDS PRODUCTIONS,,CHEZ ALAIN DUPUY-RAUFASTE,41 RUE JULES TELLIER,,31100 TOULOUSE,,JAZZ FRIENDS PRODUCTIONS,,CHEZ ALAIN DUPUY-RAUFASTE,41 RUE JULES TELLIER,,31100 TOULOUSE,,41,,RUE,JULES TELLIER,31100,,76,Occitanie,31,3,99,555,TOULOUSE,31,7,01,243100518,72,0061,1,,1,O,201307,,,5920Z,Enregistrement sonore et édition musicale,2017,00,0 salarié,NN,1996,1,19961120,19961120,99,99,,P,S,N, ,0,JAZZ FRIENDS PRODUCTIONS,,,,,,00014,76,31555,,9220,Association déclarée ,5920Z,Enregistrement sonore et édition musicale,2017,,O,20160101,00,0 salarié,NN,1996,,19961120,201307,,S,N,,,,,,,,F,0,1,1,2017-08-11T09:47:32,MS,20170810,,,,0,0,1,0,0,0,0,0,0,1,0,,
800323297,00013,ATELIER CONNECTE,,,3 PLACE OCTAVE CHANUTE,,75020 PARIS,FRANCE,ATELIER CONNECTE,,,3 PL OCTAVE CHANUTE,,75020 PARIS 20,,3,,PL,OCTAVE CHANUTE,75020,,11,Île-de-France,75,1,,120,PARIS 20,00,8,51,200054781,80,1101,1,,1,O,201402,,,8899B,Action sociale sans hébergement n.c.a.,2014,00,0 salarié,NN,2014,1,20140301,20140301,,,,P,S,N,,0,ATELIER CONNECTE,,,,,,00013,11,75120,,9220,Association déclarée ,8899B,Action sociale sans hébergement n.c.a.,2014,,O,20160101,00,0 salarié,NN,2014,,20140301,201402,,S,N,,,,,,,,E,,,,2017-08-11T17:02:22,SS,20170725,,,,,,,,,,,,,,,,
800527046,00018,AU RYTHME DU TEMPS,,MAISON DES ASSOCIATIONS,46 T RUE SAINTE CATHERINE,,45000 ORLEANS,FRANCE,AU RYTHME DU TEMPS,,MAISON DES ASSOCIATIONS,46 T RUE STE CATHERINE,,45000 ORLEANS,,46,T,RUE,STE CATHERINE,45000,,24,Centre-Val de Loire,45,2,99,234,ORLEANS,45,7,01,244500468,61,2418,1,,1,O,201402,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2014,00,0 salarié,NN,2014,1,20140203,20140203,,,,P,S,N,,0,AU RYTHME DU TEMPS,,,,,,00018,24,45234,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2014,,O,20160101,00,0 salarié,NN,2014,,20140203,201402,,S,N,,,,,,,,I,,,,2017-08-11T14:05:09,MS,20170722,,,,,,,,,,,,,,,,
800527046,00018,AU RYTHME DU TEMPS,,MAISON DES ASSOCIATIONS,46 T RUE STE CATHERINE,,45000 ORLEANS,,AU RYTHME DU TEMPS,,MAISON DES ASSOCIATIONS,46 T RUE STE CATHERINE,,45000 ORLEANS,,46,T,RUE,STE CATHERINE,45000,,24,Centre-Val de Loire,45,2,99,234,ORLEANS,45,7,01,244500468,61,2418,1,,1,O,201402,,,9001Z,Arts du spectacle vivant,2017,00,0 salarié,NN,2014,1,20140203,20140203,99,99,,P,S,N, ,0,AU RYTHME DU TEMPS,,,,,,00018,24,45234,,9220,Association déclarée ,9001Z,Arts du spectacle vivant,2017,,O,20160101,00,0 salarié,NN,2014,,20140203,201402,,S,N,,,,,,,,F,1,1,1,2017-08-11T14:05:09,MS,20170722,,,,0,0,1,0,0,0,0,0,0,1,0,,
803646140,00019,KIMIYO,,,32 B RUE FLORIAN,,34110 FRONTIGNAN,FRANCE,KIMIYO,,,32 B RUE FLORIAN,,34110 FRONTIGNAN,,32,B,RUE,FLORIAN,34110,,76,Occitanie,34,3,08,108,FRONTIGNAN,34,5,02,200066355,41,9112,1,,1,O,201407,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2014,01,1 ou 2 salariés,1,2015,1,20140612,20140612,99,99,,P,S,O,,0,KIMIYO,,,,,W343017155,00019,76,34108,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2014,,O,20160101,01,1 ou 2 salariés,1,2015,PME,20140612,201407,1,S,O,,,,,,,,E,,,,2017-08-11T16:47:01,STS,20170701,,,,,,,,,,,,,,,,
803646140,00027,KIMIYO,,,7 IMPASSE DES VIGNAUX,,34110 FRONTIGNAN,FRANCE,KIMIYO,,,7 IMP DES VIGNAUX,,34110 FRONTIGNAN,,7,,IMP,DES VIGNAUX,34110,,76,Occitanie,34,3,08,108,FRONTIGNAN,34,5,02,200066355,41,9112,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,01,1 ou 2 salariés,NN,2017,NR,20170701,20170701,,,,P,S,O, ,0,KIMIYO,,,,,W343017155,00027,76,34108,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2014,,O,20160101,01,1 ou 2 salariés,1,2015,PME,20140612,201407,1,S,O,,,,,,,,C,,,,2017-08-11T16:47:01,CTS,20170701,5,,,,,,,,0,0,1,0,0,,80364614000019,
807500475,00015,LA COMPAGNIE DES REVES ARRANGES,,,39 RUE HUMBERT 2,,38000 GRENOBLE,,LA COMPAGNIE DES REVES ARRANGES,,,39 RUE HUMBERT 2,,38000 GRENOBLE,,39,,RUE,HUMBERT 2,38000,,84,Auvergne-Rhône-Alpes,38,1,98,185,GRENOBLE,38,7,01,200040715,62,8210,1,,1,O,201410,,,9001Z,Arts du spectacle vivant,2017,00,0 salarié,NN,2013,1,20130918,20130918,99,99,,P,S,N, ,0,LA COMPAGNIE DES REVES ARRANGES,,,,,,00015,84,38185,,9220,Association déclarée ,9001Z,Arts du spectacle vivant,2017,,O,20160101,00,0 salarié,NN,2013,,20130918,201410,,S,N,,,,,,,,E,,,,2017-08-11T09:05:01,STS,20170808,,,,,,,,,,,,,,,,
807500475,00023,LA COMPAGNIE DES REVES ARRANGES,,,14 RUE DE FLESSELLES,,69001 LYON,FRANCE,LA COMPAGNIE DES REVES ARRANGES,,,14 RUE DE FLESSELLES,,69001 LYON 1ER,,14,,RUE,DE FLESSELLES,69001,,84,Auvergne-Rhône-Alpes,69,1,,381,LYON 1ER,00,7,58,200046977,73,8214,1,,1,O,201708,,,9001Z,Arts du spectacle vivant,2017,00,0 salarié,NN,2017,NR,20170808,20170808,,,,P,S,N, ,0,LA COMPAGNIE DES REVES ARRANGES,,,,,,00023,84,69381,,9220,Association déclarée ,9001Z,Arts du spectacle vivant,2017,,O,20160101,00,0 salarié,NN,2013,,20130918,201410,,S,N,,,,,,,,C,,,,2017-08-11T09:05:01,CTS,20170808,5,,,,,,,,0,0,1,0,0,,80750047500015,
808017610,00011,LES SUIVEURS,,46/6,46 RUE JEAN HONORE FRAGONARD,,59100 ROUBAIX,,LES SUIVEURS,,46/6,46 RUE JEAN HONORE FRAGONARD,,59100 ROUBAIX,,46,,RUE,JEAN HONORE FRAGONARD,59100,,32,Hauts-de-France,59,5,98,512,ROUBAIX,59,7,02,245900410,52,3110,1,,1,O,201411,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2014,00,0 salarié,NN,2014,1,20140905,20140905,99,99,,P,S,N,,0,LES SUIVEURS,,,,,,00011,32,59512,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2014,,O,20160101,00,0 salarié,NN,2014,,20140905,201411,1,S,N,,,,,,,,E,,,,2017-08-11T11:33:05,STS,20170707,,,,,,,,,,,,,,,,
808017610,00029,LES SUIVEURS,,,142 RUE LANNELONGUE,,59510 HEM,FRANCE,LES SUIVEURS,,,142 RUE LANNELONGUE,,59510 HEM,,142,,RUE,LANNELONGUE,59510,,32,Hauts-de-France,59,5,13,299,HEM,59,7,02,245900410,32,3111,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,02,3 à 5 salariés,NN,2017,1,20170707,20170707,,,,P,S,O, ,0,LES SUIVEURS,,,,,,00029,32,59299,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2014,,O,20160101,00,0 salarié,NN,2014,,20140905,201411,1,S,N,,,,,,,,C,,,,2017-08-11T11:33:05,CTS,20170707,5,,,,,,,,0,0,1,0,0,,80801761000011,0769981724
810706986,00017,LA PIERRE DE LUNE,,,12 CHEMIN DES CHENETS,,60800 ORMOY VILLERS,FRANCE,LA PIERRE DE LUNE,,,12 CHE DU CHENET,,60800 ORMOY VILLERS,,12,,CHE,DU CHENET,60800,,32,Hauts-de-France,60,4,15,479,ORMOY VILLERS,,0,,246000871,11,0056,1,,1,O,201504,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2009,00,0 salarié,NN,2009,1,20091007,20091007,99,99,,P,S,N,,0,LA PIERRE DE LUNE,,,,,,00017,32,60479,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2009,,O,20160101,00,0 salarié,NN,2009,,20091007,201504,,S,N,,,,,,,,E,,,,2017-08-11T14:05:40,STS,20170731,,,,,,,,,,,,,,,,
810706986,00025,LA PIERRE DE LUNE,,,55 RUE GEORGES ARDENOIS,,60800 LEVIGNEN,FRANCE,LA PIERRE DE LUNE,,,55 RUE GEORGES ARDENOIS,,60800 LEVIGNEN,,55,,RUE,GEORGES ARDENOIS,60800,,32,Hauts-de-France,60,4,15,358,LEVIGNEN,,0,,246000871,12,0056,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,NR,20170731,20170731,,,,P,S,N, ,0,LA PIERRE DE LUNE,,,,,,00025,32,60358,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2009,,O,20160101,00,0 salarié,NN,2009,,20091007,201504,,S,N,,,,,,,,C,,,,2017-08-11T14:05:40,CTS,20170731,5,,,,,,,,0,0,1,0,0,,81070698600017,
814554333,00017,APPRO EUROPE,,,141 BOULEVARD SAINT MICHEL,,75005 PARIS,FRANCE,APPRO-EUROPE,,,141 BD SAINT MICHEL,,75005 PARIS 5,,141,,BD,SAINT MICHEL,75005,,11,Île-de-France,75,1,,105,PARIS 5,00,8,51,200054781,80,1101,1,,1,O,201511,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2015,02,3 à 5 salariés,NN,2015,1,20151013,20151013,,,,P,S,O,,0,APPRO-EUROPE,APPRO-EUROPE,,,,,00017,11,75105,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2015,,O,20160101,02,3 à 5 salariés,NN,2015,PME,20151013,201511,1,S,O,,,,,,,,E,,,,2017-08-11T10:44:01,SS,20151231,,,,,,,,,,,,,,,,
823007430,00015,UNION FR SANTE BUCCO DENTAIRE,UFSBD PACA CORSE,,7 RUE BOYER,,06300 NICE,FRANCE,UNION FR SANTE BUCCO-DENTAIRE ...,UFSBD PACA-CORSE,,7 RUE BOYER,,06300 NICE,,7,,RUE,BOYER,06300,,93,Provence-Alpes-Côte d'Azur,06,2,99,088,NICE,06,7,01,200030195,72,9307,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2016,01,1 ou 2 salariés,NN,2016,9,20160401,20160401,,,,P,S,O, ,0,UNION FRANCAISE POUR LA SANTE BUCCO-DENTAIRE - DELEGATION REGIONALE PACA-COSE,UFSBD PACA-CORSE,,,,,00015,93,06088,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2016,,O,20160401,01,1 ou 2 salariés,NN,2016,,20160401,201708,,S,O,,,,,,,,C,,,,2017-08-11T15:19:21,RS,20160401,2,,,,,,,,,,,,,,,
823831516,00013,PETITE MAIN TENDUE,,,121 AVENUE D ALFORTVILLE,,94600 CHOISY LE ROI,FRANCE,PETITE MAIN TENDUE,,,121 AV D ALFORTVILLE,,94600 CHOISY LE ROI,,121,,AV,D ALFORTVILLE,94600,,11,Île-de-France,94,1,06,022,CHOISY LE ROI,00,8,51,200054781,44,1118,1,,1,O,201611,,,8899B,Action sociale sans hébergement n.c.a.,2016,00,0 salarié,NN,2016,1,20160404,20160404,99,99,,P,S,N,,0,PETITE MAIN TENDUE,,,,,W941010438,00013,11,94022,,9220,Association déclarée ,8899B,Action sociale sans hébergement n.c.a.,2016,,O,20160404,00,0 salarié,NN,2016,,20160404,201611,,S,N,,,,,,,,E,,,,2017-08-11T10:47:28,STS,20170531,,,,,,,,,,,,,,,,
823831516,00021,PETITE MAIN TENDUE,CHEZ MME PEYRAT CATHERINE,,22 AVENUE RENE PANHARD,,94320 THIAIS,FRANCE,PETITE MAIN TENDUE,,CHEZ MME PEYRAT CATHERINE,22 AV RENE PANHARD,,94320 THIAIS,,22,,AV,RENE PANHARD,94320,,11,Île-de-France,94,3,19,073,THIAIS,00,8,51,200054781,42,1118,1,,1,O,201708,,,8899B,Action sociale sans hébergement n.c.a.,2017,00,0 salarié,NN,2017,NR,20170531,20170531,,,,P,S,N, ,0,PETITE MAIN TENDUE,,,,,W941010438,00021,11,94073,,9220,Association déclarée ,8899B,Action sociale sans hébergement n.c.a.,2016,,O,20160404,00,0 salarié,NN,2016,,20160404,201611,,S,N,,,,,,,,C,,,,2017-08-11T10:47:28,CTS,20170531,5,,,,,,,,0,0,1,0,0,,82383151600013,
823992961,00016,UNANIM,LE BOIS DU BOULARD RD 543,,AVENUE DE PROVENCE,,13480 CABRIES,FRANCE,UNANIM',,LE BOIS DU BOULARD,AV DE PROVENCE,RD 543,13480 CABRIES,,,,AV,DE PROVENCE,13480,,93,Provence-Alpes-Côte d'Azur,13,1,29,019,CABRIES,00,7,59,200054807,22,9310,1,,1,O,201611,,,9329Z,Autres activités récréatives et de loisirs,2016,00,0 salarié,NN,2016,1,20161201,20161201,,,,P,S,N,,0,UNANIM',,,,,,00016,93,13019,,9220,Association déclarée ,9329Z,Autres activités récréatives et de loisirs,2016,,O,20161201,00,0 salarié,NN,2016,,20161201,201611,,S,N,,,,,,,,E,,,,2017-08-11T08:34:16,STS,20170601,,,,,,,,,,,,,,,,
823992961,00024,UNANIM,,LOTISSEMENT LES COTEAUX DE VELINE VLA ,AVENUE DES ANCIENS COMBATTANTS,,13120 GARDANNE,FRANCE,UNANIM',,VILLA 9 LOT LES COTEAUX DEVELINE,AV DES ANC COMBATTANTS,,13120 GARDANNE,,,,AV,DES ANC COMBATTANTS,13120,,93,Provence-Alpes-Côte d'Azur,13,1,09,041,GARDANNE,00,7,59,200054807,32,9308,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170601,20170601,,,,P,S,N, ,0,UNANIM',,,,,,00024,93,13041,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20161201,00,0 salarié,NN,2016,,20161201,201611,,S,N,,,,,,,,C,,,,2017-08-11T08:34:16,CTS,20170601,5,,,,,,,,0,0,1,0,1,,82399296100016,
824015051,00017,LE PONT DES ARTS,,,755 RUE TOUR DE L EVEQUE,,30000 NIMES,,LE PONT DES ARTS,,,755 RUE TOUR DE L EVEQUE,,30000 NIMES,,755,,RUE,TOUR DE L EVEQUE,30000,,76,Occitanie,30,2,99,189,NIMES,30,6,01,243000643,62,9106,1,,1,O,201611,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2006,00,0 salarié,NN,2006,1,20060816,20060816,99,99,,P,S,N,,0,LE PONT DES ARTS,,,,,W302001018,00017,76,30189,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2006,,O,20060816,00,0 salarié,NN,2006,,20060816,201611,,S,N,,,,,,,,E,,,,2017-08-11T15:36:42,STS,20150115,,,,,,,,,,,,,,,,
824015051,00025,LE PONT DES ARTS,MME CLAIRE CELIN,,4 RUE DE LISBONNE,,30129 MANDUEL,FRANCE,LE PONT DES ARTS,,MME CELIN CLAIRE,4 RUE DE LISBONNES,,30129 MANDUEL,,4,,RUE,DE LISBONNES,30129,,76,Occitanie,30,2,09,155,MANDUEL,30,2,12,243000643,21,9106,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2015,00,0 salarié,NN,2015,NR,20150115,20150115,,,,P,S,N, ,0,LE PONT DES ARTS,,,,,W302001018,00025,76,30155,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2006,,O,20060816,00,0 salarié,NN,2006,,20060816,201611,,S,N,,,,,,,,C,,,,2017-08-11T15:36:42,CTS,20150115,5,,,,,,,,0,0,1,0,0,,82401505100017,
831432257,00010,BE FIT,,,6 IMPASSE DE LA DEFENSE,,75018 PARIS,FRANCE,BE-FIT,,,6 IMP DE LA DEFENSE,,75018 PARIS 18,,6,,IMP,DE LA DEFENSE,75018,,11,Île-de-France,75,1,,118,PARIS 18,00,8,51,200054781,80,1101,1,,1,O,201708,,,8551Z,Enseignement de disciplines sportives et d'activités de loisirs,2016,00,0 salarié,NN,2016,1,20160421,20160421,,,,P,S,N, ,0,BE-FIT,,,,,,00010,11,75118,,9220,Association déclarée ,8551Z,Enseignement de disciplines sportives et d'activités de loisirs,2016,,O,20160421,00,0 salarié,NN,2016,,20160421,201708,,S,N,,,,,,,,C,,,,2017-08-11T08:44:04,CS,20160421,1,,,,,,,,,,,,,,,
831435763,00014,THE PULSES,,,84 RUE DU MOULIN A VENT,,76450 HAUTOT L AUVRAY,FRANCE,THE PULSES,,,84 RUE DU MOULIN A VENT,,76450 HAUTOT L'AUVRAY,,84,,RUE,DU MOULIN A VENT,76450,,28,Normandie,76,1,33,346,HAUTOT L'AUVRAY,,0,,200069839,07,2307,1,,1,O,201708,,,9329Z,Autres activités récréatives et de loisirs,2016,00,0 salarié,NN,2016,1,20160804,20160804,,,,P,S,N, ,0,THE PULSES,,,,,,00014,28,76346,,9220,Association déclarée ,9329Z,Autres activités récréatives et de loisirs,2016,,O,20160804,00,0 salarié,NN,2016,,20160804,201708,,S,N,,,,,,,,C,,,,2017-08-11T03:37:18,CS,20160804,1,,,,,,,,,,,,,,,0612040504
831436035,00016,COMPAGNIE NATHALIE JEAN BAPTISTE,CNJ,RESIDENCE LE SPLENDIDE,31 RUE GEORGES 1ER,,73100 AIX LES BAINS,FRANCE,COMPAGNIE NATHALIE JEAN-BAPTISTE,CNJ,RESIDENCE LE SPLENDIDE,31 RUE GEORGES 1ER,,73100 AIX LES BAINS,,31,,RUE,GEORGES 1ER,73100,,84,Auvergne-Rhône-Alpes,73,2,97,008,AIX LES BAINS,73,6,01,200068674,43,8216,1,,1,O,201708,,,8551Z,Enseignement de disciplines sportives et d'activités de loisirs,2017,00,0 salarié,NN,2017,1,20170626,20170626,,,,P,S,N, ,0,COMPAGNIE NATHALIE JEAN-BAPTISTE,CNJ,,,,,00016,84,73008,,9220,Association déclarée ,8551Z,Enseignement de disciplines sportives et d'activités de loisirs,2017,,O,20170626,00,0 salarié,NN,2017,,20170626,201708,,S,N,,,,,,,,C,,,,2017-08-11T03:41:28,CS,20170626,1,,,,,,,,,,,,,,,0605804030
